spol,spol_starša,izob_matere,izob_očeta,število,izpolnjeval,vključen,status_matere,status_očeta,jezik,OPP,drugo,age_in_months,starost_vkljucitev,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19
0,1,3,3,4.0,1,da,3,3,7,1,,78.0,12.0,1.7142857142857142,0.75,1.1428571428571428,1.2,1.375,2.0,0.75,1.5,1.7142857142857142,1.1666666666666667
1,1,1,2,4.0,1,da,0,3,2,1,,81.0,24.0,2.0,0.7958333333333334,2.0,2.0,2.1270285935085007,2.0,1.0,1.6666666666666667,1.7142857142857142,2.0
1,1,3,1,4.0,1,da,3,3,7,1,,83.0,14.0,2.0,2.0,1.7142857142857142,2.0,2.0,1.5,1.0,2.0,1.7142857142857142,2.0
0,1,2,2,4.0,0,da,1,3,7,1,,84.0,16.0,1.7142857142857142,1.0,2.0,1.8,1.875,2.0,1.25,1.5,1.8571428571428568,1.0833333333333333
0,1,2,2,3.0,0,da,3,3,7,1,,73.0,13.0,2.0,1.5,1.5714285714285714,1.0,1.5,2.0,0.5,1.5,1.7142857142857142,1.5833333333333333
0,1,3,3,5.0,1,da,3,3,7,1,,78.0,42.0,1.6428571428571428,1.5,1.5714285714285714,1.0,1.0,2.0,1.0,1.0,1.4285714285714286,1.4166666666666667
1,1,2,1,2.0,0,da,3,3,7,1,,86.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,0.0
0,1,3,1,3.0,0,da,3,3,7,1,,79.0,12.0,2.0,1.75,1.7142857142857142,1.6,2.0,2.0,1.5,2.0,1.8571428571428568,0.6666666666666666
1,1,2,1,3.0,0,da,3,3,7,1,,83.0,15.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
0,1,1,1,3.0,0,da,1,3,2,1,,86.0,54.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
0,1,1,1,4.0,1,da,3,3,7,1,,77.0,17.752508361204015,2.0,1.75,2.0,2.0,1.875,1.75,2.0,1.8333333333333333,1.1428571428571428,1.9166666666666667
1,1,2,1,4.0,0,da,3,2,7,1,,77.0,21.0,2.0,1.75,1.7142857142857142,1.6,2.0,2.0,1.0,1.6666666666666667,2.0,2.0
1,1,2,3,3.0,0,da,3,3,7,1,,83.0,27.0,2.0,1.125,0.5714285714285714,0.0,0.875,1.5,-0.5,0.3333333333333333,1.2857142857142858,1.3333333333333333
1,1,2,2,5.0,2,da,2,3,7,1,,79.0,23.0,0.0,0.125,1.1428571428571428,1.2,1.5,0.75,0.0,1.1666666666666667,0.5714285714285714,1.3333333333333333
0,1,2,2,6.0,2,da,3,3,7,1,,80.0,11.0,1.4285714285714286,0.875,1.1428571428571428,1.6,1.875,2.0,0.0,1.5,1.8571428571428568,1.2065202122408356
0,1,2,3,4.0,1,da,3,3,7,1,,84.0,15.0,1.2142857142857142,0.625,1.2857142857142858,1.4,1.75,1.5,0.25,0.5685358255451712,1.5714285714285714,0.6666666666666666
1,1,2,2,3.0,0,da,3,3,7,1,,85.0,12.0,1.7857142857142858,1.0,0.8571428571428571,0.2,1.0,1.0,1.0,1.0,1.2857142857142858,0.75
1,0,2,2,4.0,0,da,3,3,7,1,,79.0,11.0,2.0,1.875,1.7142857142857142,1.2,1.75,2.0,1.5,1.3333333333333333,1.2857142857142858,0.9166666666666666
0,1,2,1,4.0,1,da,3,2,7,1,,89.0,11.0,2.0,2.0,1.7142857142857142,1.6,2.0,2.0,1.0,2.0,0.1428571428571428,0.0833333333333333
0,0,0,0,4.0,1,da,1,3,5,1,,88.0,42.0,1.2142857142857142,0.9208333333333334,1.0,1.0,1.5,1.0,1.0,1.0,1.4285714285714286,1.1666666666666667
1,1,3,3,4.0,1,da,3,2,7,1,,78.0,14.0,1.8571428571428568,1.875,1.4285714285714286,2.0,1.625,2.0,1.5,1.8333333333333333,2.0,0.6666666666666666
0,1,3,3,4.0,1,da,3,3,7,1,"Spoštovani, menim, da vrtec ne bi smel biti samo ustanova, ki nudi varstvo, temveč tudi prostor, ki bi našim otrokom omogočal optimalni razvoj. Menim, da so skupine otrok v vrtcih prevelike, program aktivnosti bi moral biti bolje načrtovan, izvedba pa dosledna. Večji poudarek bi moral biti na gibanju otrok in več dejavnosti bi se moralo izvajati na prostem. Premalo je poudarka na solidarnosti in prijateljstvu, pa tudi na disciplini in lepem vedenju. Lep pozdrav;",86.0,18.0,2.0,1.75,1.7142857142857142,1.4,1.25,1.0,1.0,1.3333333333333333,2.0,-0.4166666666666667
1,1,1,1,4.0,0,da,0,3,0,1,Zaradi nerazumevanje jezika starši niso rešili v celoti vprašalnika.,83.0,41.752508361204015,1.1981968191716774,1.247832085471678,1.3371750077599749,1.194733876329484,1.3267465323493208,1.4776545422856957,0.8261357070634119,1.2601456688642612,1.1331138862867802,1.0342676103543862
0,1,1,1,4.0,0,da,1,3,2,1,,86.0,38.0,2.0,1.75,1.7142857142857142,1.6,2.0,2.0,1.0,1.8333333333333333,1.5714285714285714,1.75
0,1,2,2,4.0,0,da,3,3,7,1,,89.0,30.0,2.0,0.9151244167962675,0.7142857142857143,0.2,1.5,1.0,0.25,0.6666666666666666,1.5714285714285714,1.5833333333333333
0,1,2,2,4.0,0,da,3,3,7,1,"Na vprašanje V19 je težko odgovoriti, saj je imel Adam v vrtcu 4 različne vzgojiteljice, ki so imele zelo različne pristope do otrok.",82.0,13.0,1.7142857142857142,1.375,0.8571428571428571,1.2,1.75,2.0,0.5,1.6666666666666667,1.7142857142857142,0.0294117647058823
0,1,1,1,4.0,1,da,3,3,7,1,,83.0,14.0,1.6428571428571428,1.75,1.2857142857142858,1.2,1.375,1.5,1.25,0.5,1.4285714285714286,1.6666666666666667
1,1,3,1,4.0,1,da,3,3,7,1,,89.0,11.0,2.0,1.875,2.0,1.8,2.0,2.0,1.5,1.8333333333333333,2.0,0.9166666666666666
1,1,1,1,3.0,0,da,3,3,7,1,,88.0,32.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,1.0
0,1,2,2,5.0,2,da,3,3,7,1,,82.0,26.0,2.0,1.125,0.4285714285714285,0.4,0.375,0.75,-0.5,-0.3333333333333333,0.4285714285714285,0.5833333333333334
0,1,1,1,4.0,0,da,0,3,1,1,,89.0,14.0,1.6428571428571428,1.25,1.0,1.6,1.0,1.0,1.0,1.0,1.0,0.75
1,1,2,3,4.0,1,da,3,3,7,1,,84.0,11.0,0.1428571428571428,0.625,0.0,0.6,-0.25,0.25,-2.0,-1.5,0.1428571428571428,-0.9166666666666666
1,1,1,1,3.0,0,da,0,3,7,1,,89.0,17.752508361204015,2.0,1.5,1.4285714285714286,1.2,1.75,1.75,0.0,1.4685358255451713,1.0,1.6666666666666667
0,1,2,1,4.0,0,da,3,0,8,1,,83.0,15.0,1.8571428571428568,1.5,1.8571428571428568,0.2,2.0,1.75,1.25,1.0,1.5714285714285714,1.0
1,1,1,1,4.0,1,da,2,3,7,1,"Želim samo poudariti, da je moje mnenje, da je vrtec najpomembnejši akter pri socializaciji otroka.",82.0,11.0,1.2857142857142858,1.125,1.5714285714285714,1.6,2.0,2.0,1.0,1.8333333333333333,1.7142857142857142,0.6666666666666666
1,1,2,1,4.0,1,da,1,3,7,1,,81.0,13.0,1.6428571428571428,1.125,1.5714285714285714,1.2,1.0,1.75,0.0,1.3333333333333333,1.7142857142857142,1.1666666666666667
0,1,0,0,5.0,1,da,0,2,0,1,,90.0,46.0,1.3571428571428572,0.5,1.0,0.8,0.5,0.75,1.0,0.6666666666666666,1.0,1.0
0,1,2,1,3.0,0,da,3,3,7,1,,88.0,19.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1,1,2,3,4.0,0,da,3,3,7,1,,86.0,17.0,2.0,1.125,1.4285714285714286,0.8,1.0,2.0,0.142194744976816,0.8333333333333334,1.1428571428571428,0.5
0,1,1,0,3.0,1,da,0,0,7,1,,87.0,18.0,1.0,0.5,0.8571428571428571,0.2,0.875,1.0,0.5,0.6666666666666666,0.8571428571428571,0.9166666666666666
0,0,1,1,4.0,0,da,3,3,5,1,,80.0,29.75250836120401,2.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,1.0,1.0
1,0,1,1,3.0,0,da,0,3,2,1,,79.0,23.0,2.0,1.625,1.5714285714285714,1.2,2.0,2.0,1.0,1.6666666666666667,1.2857142857142858,1.3333333333333333
1,1,2,2,4.0,1,da,3,3,7,1,,89.0,21.0,1.2857142857142858,0.75,0.7142857142857143,1.6,1.375,1.75,0.5,1.0,1.1428571428571428,0.3333333333333333
0,1,1,2,4.0,2,da,3,3,7,1,,84.0,16.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1,1,2,1,4.0,0,da,1,3,7,1,,86.0,30.0,0.7142857142857143,0.25,0.7142857142857143,0.4,1.125,1.0,1.0,1.0,2.0,0.3333333333333333
1,1,2,1,4.0,0,da,1,3,7,1,,86.0,30.0,0.7142857142857143,0.25,0.7142857142857143,0.4,1.125,1.0,1.0,1.0,2.0,0.3333333333333333
1,1,2,2,4.0,1,da,3,3,7,1,,84.0,15.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.7142857142857142,1.25
1,1,2,1,4.0,1,da,3,3,7,1,,87.0,67.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0,1,1,1,4.0,0,da,2,3,7,1,,83.0,15.0,1.0714285714285714,1.125,1.1428571428571428,1.0606153846153847,0.875,1.0,1.0,0.6666666666666666,1.1428571428571428,1.0
1,1,1,1,4.0,0,da,1,3,7,1,,83.0,14.0,2.0,1.5,1.2857142857142858,0.8,1.75,1.5,0.75,1.3333333333333333,1.4285714285714286,1.75
0,1,1,1,4.0,0,da,2,3,7,1,,86.0,11.0,2.0,1.75,2.0,2.0,1.75,1.0,1.25,1.0,2.0,1.9166666666666667
0,1,3,2,3.0,0,da,3,3,7,1,"Potrebna boljša komunikacija s staarši, kaj se z otroci dogaja v vrtcu. Neprimerno zračenje prostorov v času ""covida"" saj so bila okna na stežaj odprta pri 0 stopinjah, otroci pa pomanjkljivo oblečeni.",79.0,11.0,2.0,1.25,0.7142857142857143,0.6,1.0,1.0,0.0,0.6666666666666666,1.1428571428571428,0.0
1,1,2,1,4.0,1,da,3,3,7,1,,79.0,18.0,1.0,0.75,1.0,1.0,0.5,0.0,0.0,0.0,0.8571428571428571,0.9166666666666666
0,1,1,1,5.0,0,da,1,3,7,1,Ne.,80.0,19.0,1.9285714285714288,0.5,-0.2857142857142857,-1.6,0.75,0.25,-0.75,1.0,0.2857142857142857,0.0
0,1,2,1,3.0,0,da,3,3,7,1,,81.0,25.0,1.4285714285714286,1.125,1.2857142857142858,0.6,1.5,1.0,0.75,1.1666666666666667,1.7142857142857142,1.5
1,1,2,1,4.0,1,da,2,3,7,1,,90.0,20.0,2.0,2.0,0.8571428571428571,0.6,2.0,2.0,0.5,1.5,2.0,1.0
1,1,2,1,4.0,1,da,3,3,8,1,A bomo dobili povratno informacijo o raziskavi? Pridobljeni rezultati raziskave bojo kaj spremenili v vzgoji v vrtcu?,87.0,11.5,1.6428571428571428,0.75,0.7142857142857143,0.4,2.0,0.5,0.75,1.1666666666666667,1.5714285714285714,0.0
1,1,1,1,4.0,1,da,3,3,2,1,,78.0,29.75250836120401,1.6428571428571428,1.0,0.8571428571428571,1.0,1.875,2.0,1.0,0.5685358255451713,1.0,0.6666666666666666
1,1,3,1,5.0,0,da,0,3,7,1,,82.0,26.0,2.0,1.75,1.7142857142857142,1.4,1.875,2.0,0.75,1.3333333333333333,1.8571428571428568,1.6666666666666667
1,1,2,1,4.0,0,da,1,3,7,1,,78.0,22.0,2.0,2.0,1.5714285714285714,1.8,2.0,2.0,1.0,2.0,1.8571428571428568,1.5
1,1,2,2,4.0,0,da,3,3,7,1,,82.0,15.0,1.2142857142857142,1.125,0.7142857142857143,0.8,1.0,1.0,0.5,1.0,1.0,0.0833333333333333
0,1,1,2,2.0,0,da,3,3,7,1,,81.0,37.0,2.0,1.875,1.8571428571428568,1.8,2.0,2.0,1.75,2.0,1.2857142857142858,0.8333333333333334
0,1,3,2,3.0,0,da,3,3,7,1,,87.0,31.0,0.8571428571428571,1.125,0.5714285714285714,0.8,1.75,1.4776545422856957,1.5,1.6666666666666667,1.4285714285714286,1.5
0,1,2,2,3.0,0,da,3,3,7,1,,87.0,18.0,1.5,1.5,1.2857142857142858,1.0,1.125,1.0,1.0,0.5,2.0,1.25
0,1,2,1,4.0,0,da,3,3,7,1,,83.0,14.0,1.7857142857142858,1.875,1.2857142857142858,1.6,1.875,1.25,1.5,1.0,1.7142857142857142,1.75
1,1,0,1,4.0,1,da,3,3,2,1,,85.0,65.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1,0,1,2,5.0,1,da,1,3,5,1,,85.0,41.0,1.6428571428571428,1.0,1.1428571428571428,0.8,2.0,1.5,1.5,1.8333333333333333,1.4285714285714286,1.6666666666666667
0,1,1,2,2.0,0,da,3,3,7,1,,82.0,26.0,1.7857142857142858,1.25,1.5714285714285714,1.0,1.875,2.0,1.25,1.8333333333333333,2.0,1.8333333333333333
1,1,2,2,5.0,1,da,1,3,7,1,,80.0,11.0,2.0,1.75,1.2857142857142858,1.6,2.0,2.0,1.5,2.0,2.0,0.8333333333333334
0,0,2,1,4.0,0,da,3,3,7,1,,81.0,36.0,2.0,2.0,2.0,0.8,2.0,2.0,2.0,0.8333333333333334,2.0,1.9166666666666667
0,1,1,1,4.0,1,da,1,3,8,1,,82.0,27.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.8571428571428568,2.0
0,1,1,1,5.0,2,da,3,3,8,1,,82.0,14.0,1.7857142857142858,1.125,0.8571428571428571,1.0,1.5,1.25,0.75,1.6666666666666667,2.0,1.6666666666666667
0,1,1,2,3.0,0,da,2,3,7,1,,85.0,29.0,2.0,1.625,1.5714285714285714,1.4,1.75,1.75,0.5,1.5,1.4285714285714286,0.75
1,1,1,2,4.0,1,da,2,3,7,1,,84.0,39.0,0.7142857142857143,0.75,0.7142857142857143,1.0,0.75,1.0,0.5,0.6666666666666666,0.1428571428571428,1.0
1,0,2,2,4.0,0,da,3,3,7,1,V našem (motesori) vrtcu so se izogibali digitawih vsebin. Drugače pa se z vsemi trditvami popolnoma strinjam.,78.0,13.0,2.0,1.75,1.7142857142857142,1.6,2.0,2.0,1.5,1.6666666666666667,2.0,2.0
1,0,2,1,5.0,0,da,1,3,7,1,,80.0,27.0,2.0,2.0,2.0,1.6,1.625,1.75,0.5,0.3333333333333333,1.7142857142857142,0.3333333333333333
0,1,1,1,4.0,0,da,3,3,7,1,,80.0,24.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.1428571428571428,0.75
0,1,2,2,3.0,0,da,3,2,7,1,,80.0,29.75250836120401,1.4285714285714286,1.25,1.7142857142857142,1.8,0.75,1.0,0.0,0.3333333333333333,1.5714285714285714,1.0
1,1,2,2,3.0,1,da,3,3,7,1,,87.0,12.0,1.2857142857142858,1.0,1.2857142857142858,0.4,1.125,1.25,0.75,0.6666666666666666,1.1428571428571428,0.3333333333333333
0,1,2,1,4.0,1,da,2,2,7,1,,81.0,29.75250836120401,0.9285714285714286,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1,2,2,4.0,0,da,3,3,7,1,/,82.0,13.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.4285714285714286,1.25
1,1,2,2,5.0,0,da,3,3,7,1,,82.0,27.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
0,1,1,2,3.0,0,da,3,3,7,1,,85.0,28.0,2.0,2.0,1.8571428571428568,1.0,2.0,2.0,1.5,2.0,2.0,1.7916666666666667
1,1,1,1,4.0,1,da,3,3,7,1,,88.0,18.0,1.6428571428571428,0.875,2.0,0.4,0.75,1.0,2.0,0.8333333333333334,1.8571428571428568,1.0833333333333333
0,1,1,1,4.0,0,da,3,3,7,1,"Starši, ki ne dajejo otroka v vrtec … Lahko jim je žal, ker vrtec je zakon! Lp!",83.0,17.752508361204015,2.0,1.875,1.7142857142857142,1.6,2.0,2.0,0.5,1.6666666666666667,2.0,2.0
1,1,2,1,4.0,1,da,3,3,7,1,,79.0,23.0,1.9285714285714288,2.0,2.0,2.0,2.0,1.75,2.0,2.0,2.0,2.0
0,1,2,2,4.0,2,da,3,3,7,1,,78.0,13.0,2.0,1.5,1.0,1.0,1.625,1.0,2.0,10.333333333333334,1.0,1.0
1,1,1,1,4.0,0,da,1,3,2,1,,84.0,28.0,2.0,0.875,0.1428571428571428,1.0,1.0645285935085007,0.5,0.9683304520402278,0.1666666666666666,0.8571428571428571,0.9166666666666666
1,1,2,1,4.0,0,da,3,3,7,1,,82.0,11.0,2.0,2.0,2.0,1.6,1.875,2.0,1.5,1.8333333333333333,1.2857142857142858,1.4166666666666667
0,1,2,1,5.0,1,da,3,3,7,1,"Zelo uporabno je če se upošteva ugotavljanja in dogajanja, ki prišle s vzgjojiteljic, ki so dnevno z otroki in preživijo z njimi pol dneva in so tako rekoč druge mame. Zelo pomembno je tudi, da so vsi zaposleni v vrtcu, ki so direktno v stiku z otroki (vzgojiteljice in pomočnice) s srcem pri svojem delu, ker je ključno v katero oddaš otroka zelo pomemben faktor, kako bodo starši gledali na vpliv vrtca na sjovega otroka. Vedno dobrodošla je toplina in prijetne besede.",94.0,13.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.8571428571428568,1.5
0,1,1,2,3.0,0,da,3,3,7,1,,79.0,11.0,2.0,1.875,1.8571428571428568,1.4,2.0,2.0,1.0,2.0,1.4285714285714286,2.0
0,1,2,2,4.0,1,da,1,3,7,1,"Nesmiselen vprašalnik za starše otrok, ki že obiskujejo šolo!??",82.0,13.0,2.0,0.875,1.4285714285714286,0.6,1.0,0.0,0.5,-0.8333333333333334,2.0,1.5833333333333333
1,1,2,2,2.0,0,da,3,3,7,1,/,86.0,11.0,1.8571428571428568,1.125,1.5714285714285714,1.6,2.0,1.75,1.0,1.8333333333333333,1.5714285714285714,1.6666666666666667
0,1,2,2,4.0,0,da,3,3,7,1,"Menim, da so vrtčevske skupine preštevilčne oz. da bi moralo biti tudi v starostnem obdobju 3-6 let v skupino vključenih manjše število otrok, saj bi vzgojiteljice in vzgojitelji na ta način lažje vplivali na celostni razvoj predšolskih otrok.",81.0,36.0,1.1428571428571428,1.375,1.4285714285714286,1.6,1.625,2.0,1.5,1.6666666666666667,0.7142857142857143,0.1666666666666666
1,1,1,1,4.0,0,da,3,3,7,1,,88.0,16.0,1.2857142857142858,0.625,0.1428571428571428,0.8,1.0,0.75,0.75,1.1666666666666667,0.7142857142857143,1.75
0,0,1,2,5.0,2,da,3,3,7,1,/,82.0,17.752508361204015,1.5714285714285714,1.25,0.8571428571428571,1.0,1.375,1.0,1.0,2.0,1.1428571428571428,1.0833333333333333
0,1,1,0,6.0,1,da,2,3,7,1,,83.0,29.75250836120401,0.7142857142857143,1.0,1.7142857142857142,2.0,1.75,1.25,1.5,1.5,1.1428571428571428,1.0
0,1,1,1,4.0,1,da,3,3,2,1,,83.0,17.752508361204015,1.053206106870229,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.1428571428571428,0.3333333333333333
1,1,1,1,5.0,2,da,2,3,7,1,,79.0,34.0,0.8571428571428571,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1,2,1,4.0,0,da,3,3,7,1,,79.0,11.0,1.5,1.125,1.1428571428571428,1.4,1.25,1.0,-0.25,0.8333333333333334,1.0,1.0833333333333333
1,1,1,1,5.0,2,da,3,3,7,1,,83.0,17.752508361204015,2.0,2.0,2.0,2.0,2.0,2.0,0.5,1.8333333333333333,2.0,1.9166666666666667
1,1,1,1,4.0,0,da,3,3,7,1,/,82.0,15.0,0.7857142857142857,0.5,0.0,1.0,0.875,0.75,1.0,1.0,0.7142857142857143,0.9166666666666666
1,1,2,3,4.0,0,da,3,3,7,1,,85.0,29.0,2.0,1.625,1.5714285714285714,1.0,1.625,1.0,1.25,1.0,1.0,1.0
1,0,3,3,6.0,2,da,3,3,7,1,,86.0,12.0,1.7857142857142858,0.875,2.0,2.0,1.375,0.0,1.75,0.3333333333333333,0.8571428571428571,1.0833333333333333
1,1,2,1,4.0,0,da,3,3,7,1,,88.0,19.0,1.8571428571428568,1.875,2.0,1.6,2.0,1.75,1.5,1.6666666666666667,7.0,0.5833333333333334
0,1,2,1,4.0,1,da,3,3,7,1,,83.0,17.0,0.5,0.375,0.7142857142857143,1.0,0.75,1.0,0.75,0.6666666666666666,0.5714285714285714,0.4166666666666667
0,1,1,1,2.0,0,da,3,3,7,1,,85.0,40.0,2.0,1.875,1.8571428571428568,2.0,2.0,2.0,2.0,1.3333333333333333,2.0,1.75
1,1,2,1,4.0,0,da,3,3,7,1,,83.0,27.0,1.3571428571428572,0.5,0.7142857142857143,-0.6,0.625,1.25,-0.5,0.3333333333333333,1.2857142857142858,0.75
0,1,1,1,3.0,0,da,2,3,7,1,,100.0,44.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
0,1,2,1,3.0,0,da,0,3,7,1,,83.0,17.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.4285714285714286,1.1666666666666667
0,1,1,1,4.0,1,da,0,3,7,1,,80.0,49.0,2.0,2.0,2.0,2.0,2.0,2.0,1.2226473349703886,1.6666666666666667,1.8571428571428568,2.0
0,1,2,2,4.0,1,da,3,3,7,1,,89.0,20.0,1.6428571428571428,1.375,0.7142857142857143,0.2,1.375,1.5,1.25,1.8333333333333333,1.4285714285714286,0.1666666666666666
1,1,1,1,4.0,1,da,1,3,7,1,,84.0,11.0,2.0,2.0,2.0,2.0,1.875,2.0,2.0,2.0,2.0,2.0
0,1,1,1,4.0,0,da,3,3,7,1,,82.0,14.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
